,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
84,age between 40 and 50,0.029928894634776992,0.19685817485034074,1.052593999457352,0.1860587438189425,-0.21232456663831178,-0.07770183529859265
85,age between 50 and 60,0.020814479638009087,0.13800314654107462,1.026941840373633,0.15956873591089893,-0.12570522022024305,-0.10226344042143487
86,age between 60 and 70,0.006270200387847424,0.02637388873620783,1.003371756957965,0.04295325168190445,0.004990198188642492,-0.06383361708829904
87,age>70,0.0005817711700064621,-0.03757817456256979,0.9975345787677384,-0.11370614035087712,0.16296162667677722,0.06875609161793372
88,hour<10,0.0022947640594699337,-0.05745445003302002,0.9965063961676189,-0.1871144160117142,0.5095472888693227,0.0970917462753711
89,hours between 10 and 20,0.003749191984486089,-0.08112614369364654,0.9921891105664613,-0.17064052749322978,0.33525664236394775,0.11618391616625456
90,hours between 20 and 30,0.005138978668390415,-0.10974334219176646,0.9854596861487865,-0.17326627582032128,0.27891005211508657,0.12043733881734431
91,hours between 30 and 40,0.0006140917905623766,-0.0966010721006835,0.9828803267678221,-0.12010294699926471,0.1503919675337631,0.07430850161208213
92,hour between 40 and 50,0.024822236586942492,-0.06671390228454135,0.9624395155900515,-0.05334724061760854,0.15715904959458576,-0.014715068185151559
93,hour>70,0.04343891402714928,0.2846376715645063,1.0698598175893252,0.28244460341917965,-0.35698013130679923,-0.10711992809450432
